000000034169642,00000009000.00,0000000001529456804   ,20191122,  
000000033872362,00000040000.00,0000000001529457869   ,20191122,  
000000033872390,00000040000.00,0000000001529457869   ,20191122,  
000000034127695,00000018000.00,0000000001529458058   ,20191122,  
000000034032696,00000050000.00,0000000001529458259   ,20191122,  
000000034127900,00000018000.00,0000000001529459851   ,20191122,  
000000034168441,00000009000.00,0000000001529459860   ,20191122,  
000000034171649,00000009000.00,0000000001529461368   ,20191122,  
000000034171046,00000009000.00,0000000001529461369   ,20191122,  
000000034169131,00000009000.00,0000000001529462454   ,20191122,  
000000034167241,00000009000.00,0000000001529462640   ,20191122,  
000000034105613,00000078030.00,0000000001529463422   ,20191122,  
000000034106118,00000078030.00,0000000001529463422   ,20191122,  
000000034106660,00000078030.00,0000000001529463422   ,20191122,  
000000034127743,00000018000.00,0000000001529463431   ,20191122,  
000000034163880,00000009000.00,0000000001529463980   ,20191122,  
000000034170978,00000009000.00,0000000001529464025   ,20191122,  
000000034105680,00000078030.00,0000000001529465493   ,20191122,  
000000034105687,00000078030.00,0000000001529465493   ,20191122,  
000000034105690,00000078030.00,0000000001529465493   ,20191122,  
000000034105698,00000078030.00,0000000001529465493   ,20191122,  
000000034105699,00000078030.00,0000000001529465493   ,20191122,  
000000034105711,00000078030.00,0000000001529465493   ,20191122,  
000000034105718,00000078030.00,0000000001529465493   ,20191122,  
000000034105723,00000078030.00,0000000001529465493   ,20191122,  
000000034105756,00000078030.00,0000000001529465493   ,20191122,  
000000034105759,00000078030.00,0000000001529465493   ,20191122,  
000000034105764,00000078030.00,0000000001529465493   ,20191122,  
000000034105765,00000078030.00,0000000001529465493   ,20191122,  
000000034105774,00000078030.00,0000000001529465493   ,20191122,  
000000034105780,00000078030.00,0000000001529465493   ,20191122,  
000000034105785,00000078030.00,0000000001529465493   ,20191122,  
000000034105787,00000078030.00,0000000001529465493   ,20191122,  
000000034105799,00000078030.00,0000000001529465493   ,20191122,  
000000034105809,00000078030.00,0000000001529465493   ,20191122,  
000000034105811,00000078030.00,0000000001529465493   ,20191122,  
000000034105839,00000078030.00,0000000001529465493   ,20191122,  
000000034106188,00000078030.00,0000000001529465493   ,20191122,  
000000034106195,00000078030.00,0000000001529465493   ,20191122,  
000000034106198,00000078030.00,0000000001529465493   ,20191122,  
000000034106206,00000078030.00,0000000001529465493   ,20191122,  
000000034106207,00000078030.00,0000000001529465493   ,20191122,  
000000034106219,00000078030.00,0000000001529465493   ,20191122,  
000000034106226,00000078030.00,0000000001529465493   ,20191122,  
000000034106231,00000078030.00,0000000001529465493   ,20191122,  
000000034106264,00000078030.00,0000000001529465493   ,20191122,  
000000034106267,00000078030.00,0000000001529465493   ,20191122,  
000000034106272,00000078030.00,0000000001529465493   ,20191122,  
000000034106273,00000078030.00,0000000001529465493   ,20191122,  
000000034106282,00000078030.00,0000000001529465493   ,20191122,  
000000034106288,00000078030.00,0000000001529465493   ,20191122,  
000000034106293,00000078030.00,0000000001529465493   ,20191122,  
000000034106295,00000078030.00,0000000001529465493   ,20191122,  
000000034106307,00000078030.00,0000000001529465493   ,20191122,  
000000034106317,00000078030.00,0000000001529465493   ,20191122,  
000000034106319,00000078030.00,0000000001529465493   ,20191122,  
000000034106347,00000078030.00,0000000001529465493   ,20191122,  
000000034106727,00000078030.00,0000000001529465493   ,20191122,  
000000034106734,00000078030.00,0000000001529465493   ,20191122,  
000000034106737,00000078030.00,0000000001529465493   ,20191122,  
000000034106745,00000078030.00,0000000001529465493   ,20191122,  
000000034106746,00000078030.00,0000000001529465493   ,20191122,  
000000034106758,00000078030.00,0000000001529465493   ,20191122,  
000000034106765,00000078030.00,0000000001529465493   ,20191122,  
000000034106770,00000078030.00,0000000001529465493   ,20191122,  
000000034106803,00000078030.00,0000000001529465493   ,20191122,  
000000034106806,00000078030.00,0000000001529465493   ,20191122,  
000000034106811,00000078030.00,0000000001529465493   ,20191122,  
000000034106812,00000078030.00,0000000001529465493   ,20191122,  
000000034106821,00000078030.00,0000000001529465493   ,20191122,  
000000034106827,00000078030.00,0000000001529465493   ,20191122,  
000000034106832,00000078030.00,0000000001529465493   ,20191122,  
000000034106834,00000078030.00,0000000001529465493   ,20191122,  
000000034106846,00000078030.00,0000000001529465493   ,20191122,  
000000034106856,00000078030.00,0000000001529465493   ,20191122,  
000000034106858,00000078030.00,0000000001529465493   ,20191122,  
000000034106887,00000078030.00,0000000001529465493   ,20191122,  
000000034032150,00000060000.00,0000000001529465517   ,20191122,  
000000034032266,00000050000.00,0000000001529465600   ,20191122,  
000000034127835,00000018000.00,0000000001529465645   ,20191122,  
000000034032586,00000045000.00,0000000001529465930   ,20191122,  
000000034163898,00000009000.00,0000000001529466110   ,20191122,  
000000034167232,00000009000.00,0000000001529466179   ,20191122,  
000000034142642,00000015000.00,0000000001529466464   ,20191122,  
000000034016330,00000040000.00,0000000001529467838   ,20191122,  
000000034105495,00000078030.00,0000000001529467898   ,20191122,  
000000034105991,00000078030.00,0000000001529467898   ,20191122,  
000000034106540,00000078030.00,0000000001529467898   ,20191122,  
000000034127782,00000018000.00,0000000001529469470   ,20191122,  
000000034127910,00000018000.00,0000000001529469472   ,20191122,  
000000034127790,00000018000.00,0000000001529469505   ,20191122,  
000000034016359,00000060000.00,0000000001529469510   ,20191122,  
000000034032365,00000045000.00,0000000001529469523   ,20191122,  
000000034166627,00000009000.00,0000000001529469909   ,20191122,  
000000034105500,00000078030.00,0000000001529470092   ,20191122,  
000000034105996,00000078030.00,0000000001529470092   ,20191122,  
000000034106545,00000078030.00,0000000001529470092   ,20191122,  
000000034105451,00000078030.00,0000000001529470094   ,20191122,  
000000034105625,00000078030.00,0000000001529470094   ,20191122,  
000000034105950,00000078030.00,0000000001529470094   ,20191122,  
000000034106130,00000078030.00,0000000001529470094   ,20191122,  
000000034106499,00000078030.00,0000000001529470094   ,20191122,  
000000034106672,00000078030.00,0000000001529470094   ,20191122,  
000000034127867,00000018000.00,0000000001529470149   ,20191122,  
000000034170293,00000009000.00,0000000001529470313   ,20191122,  
000000034164189,00000009000.00,0000000001529471086   ,20191122,  
000000034168995,00000009000.00,0000000001529473341   ,20191122,  
000000034162062,00000009000.00,0000000001529473344   ,20191122,  
000000034169023,00000009000.00,0000000001529474058   ,20191122,  
000000034169236,00000009000.00,0000000001529474409   ,20191122,  
000000034127710,00000018000.00,0000000001529474699   ,20191122,  
000000034127702,00000018000.00,0000000001529474767   ,20191122,  
000000034127683,00000018000.00,0000000001529474814   ,20191122,  
000000034127677,00000018000.00,0000000001529474828   ,20191122,  
000000034169240,00000009000.00,0000000001529474937   ,20191122,  
000000034143961,00000105000.00,0000000001529474949   ,20191122,  
000000034142618,00000015000.00,0000000001529475372   ,20191122,  
000000034105597,00000078030.00,0000000001529476904   ,20191122,  
000000034106102,00000078030.00,0000000001529476904   ,20191122,  
000000034106644,00000078030.00,0000000001529476904   ,20191122,  
000000034127732,00000018000.00,0000000001529476965   ,20191122,  
000000034171241,00000009000.00,0000000001529477516   ,20191122,  
000000034127726,00000018000.00,0000000001529478541   ,20191122,  
000000034127849,00000018000.00,0000000001529478553   ,20191122,  
000000034127941,00000018000.00,0000000001529478556   ,20191122,  
000000034127742,00000018000.00,0000000001529478557   ,20191122,  
000000034127938,00000018000.00,0000000001529478587   ,20191122,  
000000034169652,00000009000.00,0000000001529479364   ,20191122,  
000000034167269,00000009000.00,0000000001529479755   ,20191122,  
000000034137208,00000036000.00,0000000001529479976   ,20191122,  
000000031828716,00000119900.00,0000000001529480023   ,20191122,  
000000031828721,00000119900.00,0000000001529480023   ,20191122,  
000000034161698,00000009000.00,0000000001529480268   ,20191122,  
000000034165555,00000009000.00,0000000001529480600   ,20191122,  
000000034171861,00000009000.00,0000000001529481093   ,20191122,  
000000034163891,00000009000.00,0000000001529481127   ,20191122,  
000000034142603,00000015000.00,0000000001529482229   ,20191122,  
000000034127752,00000018000.00,0000000001529482398   ,20191122,  
000000034127933,00000018000.00,0000000001529482469   ,20191122,  
000000034127909,00000018000.00,0000000001529482485   ,20191122,  
000000034068898,00000150000.00,0000000001529482819   ,20191122,  
000000034137289,00000036000.00,0000000001529486092   ,20191122,  
000000034169675,00000009000.00,0000000001529487288   ,20191122,  
000000034127651,00000018000.00,0000000001529488651   ,20191122,  
000000034127641,00000018000.00,0000000001529488654   ,20191122,  
000000034127640,00000018000.00,0000000001529488655   ,20191122,  
000000034127625,00000018000.00,0000000001529488662   ,20191122,  
000000034127621,00000018000.00,0000000001529488664   ,20191122,  
000000034165969,00000009000.00,0000000001529491249   ,20191122,  
000000034162462,00000009000.00,0000000001529491286   ,20191122,  
000000034127888,00000018000.00,0000000001529491318   ,20191122,  
000000034166647,00000009000.00,0000000001529492868   ,20191122,  
000000034163205,00000009000.00,0000000001529493515   ,20191122,  
000000033782130,00000391600.00,0000000001529494388   ,20191122,  
000000034169741,00000009000.00,0000000001529494616   ,20191122,  
000000034165994,00000009000.00,0000000001529494949   ,20191122,  
000000034127892,00000018000.00,0000000001529495232   ,20191122,  
000000034165612,00000009000.00,0000000001529495493   ,20191122,  
000000034165636,00000009000.00,0000000001529495498   ,20191122,  
